DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-11:44:49.872579 1900000000 1900000000 1492 -1.751 179 1.377 1503 0.119
2023/02/24-11:44:49.888364 1900000000 1900000000 1494 -2.887 178 0.241 1505 0.119
2023/02/24-11:44:49.911269 1900000000 1900000000 1491 -1.418 183 1.711 1502 0.122
2023/02/24-11:44:49.930259 1900000000 1900000000 1490 0.330 185 -2.825 1501 0.123
2023/02/24-11:44:49.950046 1900000000 1900000000 1491 -1.898 182 1.229 1502 0.121
2023/02/24-11:44:49.970902 1900000000 1900000000 1491 2.230 184 -0.925 1502 0.123
2023/02/24-11:44:49.999201 1900000000 1900000000 1490 -1.673 185 1.456 1501 0.124
2023/02/24-11:44:50.027257 1900000000 1900000000 1489 2.057 184 -1.098 1500 0.123
2023/02/24-11:44:50.047595 1900000000 1900000000 1489 2.841 187 -0.314 1501 0.125
2023/02/24-11:44:50.062360 1900000000 1900000000 1492 1.375 180 -1.781 1503 0.120
2023/02/24-11:44:50.082999 1900000000 1900000000 1492 1.821 178 -1.334 1503 0.119
2023/02/24-11:44:50.107022 1900000000 1900000000 1490 -2.099 182 1.030 1501 0.122
2023/02/24-11:44:50.129077 1900000000 1900000000 1490 2.980 181 -0.175 1501 0.121
2023/02/24-11:44:50.147766 1900000000 1900000000 1491 2.694 180 -0.461 1502 0.120
2023/02/24-11:44:50.165337 1900000000 1900000000 1493 1.711 179 -1.444 1503 0.119
2023/02/24-11:44:50.188664 1900000000 1900000000 1493 2.383 176 -0.773 1503 0.118
2023/02/24-11:44:50.204947 1900000000 1900000000 1490 -1.574 181 1.554 1501 0.121
2023/02/24-11:44:50.227413 1900000000 1900000000 1488 1.388 188 -1.768 1499 0.126
2023/02/24-11:44:50.249711 1900000000 1900000000 1488 -2.246 186 0.882 1500 0.124
2023/02/24-11:44:50.268665 1900000000 1900000000 1490 -0.883 181 2.245 1501 0.121
2023/02/24-11:44:50.295557 1900000000 1900000000 1489 -2.690 182 0.439 1501 0.122
2023/02/24-11:44:50.326362 1900000000 1900000000 1489 -0.063 184 3.065 1500 0.123
2023/02/24-11:44:50.344433 1900000000 1900000000 1491 1.344 181 -1.811 1502 0.121
2023/02/24-11:44:50.366502 1900000000 1900000000 1490 -2.368 181 0.761 1501 0.121
2023/02/24-11:44:50.386476 1900000000 1900000000 1491 -0.717 181 2.410 1502 0.121
2023/02/24-11:44:50.410207 1900000000 1900000000 1490 2.418 183 -0.736 1501 0.122
2023/02/24-11:44:50.443807 1900000000 1900000000 1489 -0.607 185 2.522 1500 0.124
2023/02/24-11:44:50.471030 1900000000 1900000000 1488 2.057 185 -1.098 1500 0.124
2023/02/24-11:44:50.505405 1900000000 1900000000 1492 1.721 179 -1.434 1503 0.119
2023/02/24-11:44:50.533119 1900000000 1900000000 1491 -2.265 183 0.863 1502 0.122
2023/02/24-11:44:50.552520 1900000000 1900000000 1491 -2.285 182 0.843 1502 0.121
2023/02/24-11:44:50.575924 1900000000 1900000000 1492 2.811 181 -0.343 1503 0.121
2023/02/24-11:44:50.594487 1900000000 1900000000 1486 2.338 188 -0.818 1498 0.126
2023/02/24-11:44:50.622392 1900000000 1900000000 1489 -2.559 185 0.571 1500 0.123
2023/02/24-11:44:50.642432 1900000000 1900000000 1488 0.727 186 -2.427 1500 0.124
2023/02/24-11:44:50.669781 1900000000 1900000000 1487 -2.666 185 0.462 1498 0.124
2023/02/24-11:44:50.691360 1900000000 1900000000 1488 0.991 184 -2.164 1500 0.123
2023/02/24-11:44:50.708730 1900000000 1900000000 1490 -2.486 182 0.642 1501 0.122
2023/02/24-11:44:50.724298 1900000000 1900000000 1488 -1.800 184 1.327 1499 0.123
2023/02/24-11:44:50.740878 1900000000 1900000000 1487 0.264 183 -2.891 1499 0.123
2023/02/24-11:44:50.776491 1900000000 1900000000 1489 -2.689 183 0.439 1500 0.122
2023/02/24-11:44:50.797621 1900000000 1900000000 1487 -0.259 185 2.870 1499 0.124
2023/02/24-11:44:50.818180 1900000000 1900000000 1488 -2.806 184 0.321 1499 0.123
2023/02/24-11:44:50.832327 1900000000 1900000000 1488 3.108 185 -0.046 1500 0.124
2023/02/24-11:44:50.855869 1900000000 1900000000 1486 0.437 190 -2.717 1498 0.127
2023/02/24-11:44:50.873718 1900000000 1900000000 1487 -2.187 185 0.941 1499 0.124
2023/02/24-11:44:50.902569 1900000000 1900000000 1489 0.641 182 -2.513 1500 0.122
2023/02/24-11:44:50.926886 1900000000 1900000000 1489 -0.794 184 2.335 1500 0.123
2023/02/24-11:44:50.949390 1900000000 1900000000 1488 0.885 183 -2.270 1499 0.123
2023/02/24-11:44:50.975383 1900000000 1900000000 1485 -0.821 189 2.309 1497 0.127
2023/02/24-11:44:50.996113 1900000000 1900000000 1486 0.675 186 -2.479 1498 0.125
2023/02/24-11:44:51.021747 1900000000 1900000000 1487 2.957 185 -0.198 1498 0.124
2023/02/24-11:44:51.038242 1900000000 1900000000 1488 -2.144 184 0.983 1499 0.123
2023/02/24-11:44:51.062439 1900000000 1900000000 1486 -2.973 186 0.156 1498 0.125
2023/02/24-11:44:51.075439 1900000000 1900000000 1490 0.268 181 -2.887 1500 0.121
2023/02/24-11:44:51.100934 1900000000 1900000000 1487 -0.113 188 3.015 1499 0.126
2023/02/24-11:44:51.122109 1900000000 1900000000 1489 -2.572 184 0.557 1500 0.123
2023/02/24-11:44:51.147795 1900000000 1900000000 1489 -1.629 183 1.499 1500 0.122
2023/02/24-11:44:51.170931 1900000000 1900000000 1486 -2.676 187 0.453 1497 0.125
2023/02/24-11:44:51.194357 1900000000 1900000000 1487 2.245 187 -0.911 1499 0.125
2023/02/24-11:44:51.213691 1900000000 1900000000 1489 0.994 185 -2.162 1500 0.123
2023/02/24-11:44:51.235096 1900000000 1900000000 1487 2.692 184 -0.463 1499 0.123
2023/02/24-11:44:51.255919 1900000000 1900000000 1490 0.077 183 -3.079 1501 0.122
2023/02/24-11:44:51.281893 1900000000 1900000000 1490 1.866 182 -1.289 1501 0.122
2023/02/24-11:44:51.298733 1900000000 1900000000 1487 -2.722 186 0.406 1498 0.124
2023/02/24-11:44:51.329780 1900000000 1900000000 1489 2.822 186 -0.333 1500 0.124
2023/02/24-11:44:51.351453 1900000000 1900000000 1486 0.003 187 3.130 1498 0.125
2023/02/24-11:44:51.372945 1900000000 1900000000 1484 -1.596 192 1.533 1496 0.129
2023/02/24-11:44:51.393003 1900000000 1900000000 1487 0.922 185 -2.233 1499 0.124
2023/02/24-11:44:51.425159 1900000000 1900000000 1487 2.313 188 -0.841 1499 0.126
2023/02/24-11:44:51.449703 1900000000 1900000000 1487 -1.888 188 1.241 1499 0.126
2023/02/24-11:44:51.469031 1900000000 1900000000 1487 0.211 186 -2.944 1499 0.125
2023/02/24-11:44:51.497041 1900000000 1900000000 1484 -0.867 191 2.262 1496 0.128
2023/02/24-11:44:51.519069 1900000000 1900000000 1486 2.819 189 -0.335 1498 0.126
2023/02/24-11:44:51.541769 1900000000 1900000000 1487 1.772 184 -1.384 1498 0.123
2023/02/24-11:44:51.569114 1900000000 1900000000 1484 1.833 188 -1.323 1496 0.126
2023/02/24-11:44:51.591931 1900000000 1900000000 1488 2.369 183 -0.785 1499 0.122
2023/02/24-11:44:51.608212 1900000000 1900000000 1486 -0.958 187 2.170 1498 0.125
2023/02/24-11:44:51.635847 1900000000 1900000000 1485 -0.913 187 2.215 1496 0.125
2023/02/24-11:44:51.659059 1900000000 1900000000 1488 2.796 188 -0.356 1499 0.125
2023/02/24-11:44:51.679615 1900000000 1900000000 1488 1.454 184 -1.702 1499 0.123
2023/02/24-11:44:51.707074 1900000000 1900000000 1487 -0.273 186 2.855 1498 0.124
2023/02/24-11:44:51.731326 1900000000 1900000000 1481 0.607 194 -2.546 1494 0.130
2023/02/24-11:44:51.752700 1900000000 1900000000 1479 -1.543 195 1.585 1492 0.131
2023/02/24-11:44:51.778123 1900000000 1900000000 1477 0.397 197 -2.756 1490 0.132
2023/02/24-11:44:51.797563 1900000000 1900000000 1478 -1.162 192 1.968 1490 0.129
2023/02/24-11:44:51.812189 1900000000 1900000000 1475 0.272 194 -2.883 1488 0.131
2023/02/24-11:44:51.842405 1900000000 1900000000 1470 -0.381 199 2.749 1484 0.135
2023/02/24-11:44:51.865401 1900000000 1900000000 1470 -0.239 198 2.890 1483 0.134
2023/02/24-11:44:51.891662 1900000000 1900000000 1466 -3.125 202 0.004 1480 0.137
2023/02/24-11:44:51.910468 1900000000 1900000000 1462 -0.763 203 2.366 1476 0.138
2023/02/24-11:44:51.929782 1900000000 1900000000 1458 -0.740 206 2.388 1473 0.140
