DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-10:33:13.390916 1900000000 1900000000 744 -0.817 1512 -0.807 1685 1.114
2023/02/23-10:33:13.419371 1900000000 1900000000 747 -2.056 1509 -2.046 1684 1.111
2023/02/23-10:33:13.444039 1900000000 1900000000 745 0.791 1510 0.800 1684 1.112
2023/02/23-10:33:13.458448 1900000000 1900000000 745 1.342 1510 1.351 1684 1.113
2023/02/23-10:33:13.477276 1900000000 1900000000 744 -1.334 1511 -1.325 1684 1.113
2023/02/23-10:33:13.497024 1900000000 1900000000 744 -1.372 1511 -1.362 1684 1.113
2023/02/23-10:33:13.518563 1900000000 1900000000 747 -2.740 1509 -2.730 1684 1.111
2023/02/23-10:33:13.536300 1900000000 1900000000 747 -0.567 1508 -0.557 1683 1.111
2023/02/23-10:33:13.566256 1900000000 1900000000 745 -2.263 1509 -2.253 1683 1.112
2023/02/23-10:33:13.587448 1900000000 1900000000 748 -2.439 1509 -2.429 1684 1.110
2023/02/23-10:33:13.605807 1900000000 1900000000 747 -2.128 1509 -2.118 1684 1.111
2023/02/23-10:33:13.636159 1900000000 1900000000 747 2.946 1509 2.955 1684 1.111
2023/02/23-10:33:13.656210 1900000000 1900000000 745 0.256 1512 0.265 1685 1.113
2023/02/23-10:33:13.672205 1900000000 1900000000 750 -1.563 1506 -1.554 1682 1.109
2023/02/23-10:33:13.701358 1900000000 1900000000 746 -2.025 1508 -2.016 1682 1.111
2023/02/23-10:33:13.724888 1900000000 1900000000 747 3.077 1507 3.087 1682 1.111
2023/02/23-10:33:13.750965 1900000000 1900000000 745 -2.316 1509 -2.306 1683 1.112
2023/02/23-10:33:13.767682 1900000000 1900000000 745 0.097 1509 0.107 1683 1.112
2023/02/23-10:33:13.801858 1900000000 1900000000 746 -0.785 1508 -0.775 1682 1.111
2023/02/23-10:33:13.814051 1900000000 1900000000 749 -2.475 1506 -2.466 1682 1.109
2023/02/23-10:33:13.830258 1900000000 1900000000 748 2.351 1507 2.360 1682 1.110
2023/02/23-10:33:13.849724 1900000000 1900000000 747 -2.810 1507 -2.800 1682 1.111
2023/02/23-10:33:13.871704 1900000000 1900000000 751 -1.200 1505 -1.190 1682 1.108
2023/02/23-10:33:13.896809 1900000000 1900000000 750 -1.401 1503 -1.391 1680 1.108
2023/02/23-10:33:13.916403 1900000000 1900000000 749 0.102 1506 0.112 1681 1.109
2023/02/23-10:33:13.932491 1900000000 1900000000 749 2.226 1505 2.236 1681 1.109
2023/02/23-10:33:13.952919 1900000000 1900000000 750 -2.047 1504 -2.037 1681 1.108
2023/02/23-10:33:13.975512 1900000000 1900000000 747 -2.328 1506 -2.318 1682 1.110
2023/02/23-10:33:13.997283 1900000000 1900000000 752 -0.937 1504 -0.928 1681 1.107
2023/02/23-10:33:14.017096 1900000000 1900000000 749 1.819 1505 1.829 1681 1.109
2023/02/23-10:33:14.032654 1900000000 1900000000 750 2.081 1505 2.091 1682 1.109
2023/02/23-10:33:14.054514 1900000000 1900000000 745 -1.445 1508 -1.435 1682 1.112
2023/02/23-10:33:14.078531 1900000000 1900000000 746 -1.041 1507 -1.032 1681 1.111
2023/02/23-10:33:14.094687 1900000000 1900000000 746 1.665 1507 1.674 1681 1.111
2023/02/23-10:33:14.124887 1900000000 1900000000 746 0.826 1507 0.836 1682 1.111
2023/02/23-10:33:14.147864 1900000000 1900000000 746 2.995 1509 3.005 1683 1.112
2023/02/23-10:33:14.175336 1900000000 1900000000 748 -0.004 1506 0.006 1682 1.110
2023/02/23-10:33:14.192956 1900000000 1900000000 748 1.264 1505 1.274 1681 1.110
2023/02/23-10:33:14.211365 1900000000 1900000000 747 -1.901 1506 -1.891 1681 1.110
2023/02/23-10:33:14.237875 1900000000 1900000000 747 -2.242 1506 -2.233 1681 1.110
2023/02/23-10:33:14.259324 1900000000 1900000000 749 0.841 1505 0.850 1681 1.109
2023/02/23-10:33:14.289304 1900000000 1900000000 748 -1.855 1506 -1.846 1682 1.110
2023/02/23-10:33:14.310480 1900000000 1900000000 746 -3.089 1507 -3.079 1682 1.111
2023/02/23-10:33:14.333847 1900000000 1900000000 748 -0.565 1506 -0.555 1682 1.110
2023/02/23-10:33:14.352901 1900000000 1900000000 747 1.058 1506 1.067 1681 1.110
2023/02/23-10:33:14.382061 1900000000 1900000000 747 -2.663 1507 -2.653 1682 1.110
2023/02/23-10:33:14.403684 1900000000 1900000000 751 1.776 1504 1.786 1681 1.108
2023/02/23-10:33:14.421651 1900000000 1900000000 750 1.117 1505 1.127 1681 1.109
2023/02/23-10:33:14.444860 1900000000 1900000000 750 -3.104 1504 -3.094 1681 1.108
2023/02/23-10:33:14.462361 1900000000 1900000000 751 1.091 1504 1.100 1681 1.108
2023/02/23-10:33:14.478420 1900000000 1900000000 749 -0.706 1504 -0.696 1681 1.109
2023/02/23-10:33:14.503347 1900000000 1900000000 750 2.186 1504 2.196 1681 1.108
2023/02/23-10:33:14.531521 1900000000 1900000000 750 -1.804 1506 -1.795 1682 1.109
2023/02/23-10:33:14.554354 1900000000 1900000000 747 1.353 1507 1.363 1682 1.110
2023/02/23-10:33:14.571619 1900000000 1900000000 749 -2.507 1506 -2.497 1682 1.109
2023/02/23-10:33:14.596507 1900000000 1900000000 749 0.223 1506 0.233 1682 1.109
2023/02/23-10:33:14.634171 1900000000 1900000000 750 1.975 1504 1.984 1681 1.108
2023/02/23-10:33:14.655486 1900000000 1900000000 750 2.172 1505 2.182 1681 1.109
2023/02/23-10:33:14.676971 1900000000 1900000000 751 -1.961 1504 -1.951 1681 1.108
2023/02/23-10:33:14.703186 1900000000 1900000000 747 -2.912 1507 -2.902 1682 1.111
2023/02/23-10:33:14.731468 1900000000 1900000000 752 -1.768 1505 -1.758 1682 1.108
2023/02/23-10:33:14.755444 1900000000 1900000000 750 -1.830 1506 -1.821 1682 1.109
2023/02/23-10:33:14.769520 1900000000 1900000000 748 1.917 1506 1.927 1682 1.110
2023/02/23-10:33:14.798542 1900000000 1900000000 748 1.648 1506 1.658 1681 1.110
2023/02/23-10:33:14.823134 1900000000 1900000000 749 1.730 1504 1.739 1680 1.109
2023/02/23-10:33:14.846769 1900000000 1900000000 752 2.398 1501 2.408 1679 1.106
2023/02/23-10:33:14.863351 1900000000 1900000000 752 -1.300 1500 -1.291 1678 1.106
2023/02/23-10:33:14.888893 1900000000 1900000000 752 -1.187 1501 -1.177 1679 1.106
2023/02/23-10:33:14.909761 1900000000 1900000000 751 -2.185 1500 -2.175 1677 1.107
2023/02/23-10:33:14.933430 1900000000 1900000000 752 -2.377 1498 -2.367 1676 1.106
2023/02/23-10:33:14.951650 1900000000 1900000000 750 1.261 1498 1.271 1675 1.107
2023/02/23-10:33:14.976649 1900000000 1900000000 752 -1.177 1496 -1.167 1674 1.105
2023/02/23-10:33:15.001164 1900000000 1900000000 753 -2.411 1493 -2.401 1672 1.104
2023/02/23-10:33:15.026086 1900000000 1900000000 753 0.407 1490 0.416 1670 1.103
2023/02/23-10:33:15.045617 1900000000 1900000000 757 -0.742 1485 -0.733 1666 1.099
2023/02/23-10:33:15.061625 1900000000 1900000000 758 -3.107 1483 -3.098 1665 1.098
2023/02/23-10:33:15.079248 1900000000 1900000000 761 1.451 1479 1.461 1663 1.095
2023/02/23-10:33:15.097737 1900000000 1900000000 765 2.976 1473 2.986 1660 1.092
2023/02/23-10:33:15.115960 1900000000 1900000000 761 0.930 1476 0.940 1660 1.095
2023/02/23-10:33:15.134776 1900000000 1900000000 759 1.387 1474 1.396 1658 1.095
2023/02/23-10:33:15.163653 1900000000 1900000000 759 -2.002 1471 -1.993 1655 1.094
2023/02/23-10:33:15.182746 1900000000 1900000000 762 1.168 1467 1.178 1654 1.092
2023/02/23-10:33:15.207521 1900000000 1900000000 764 0.395 1462 0.404 1650 1.089
2023/02/23-10:33:15.227922 1900000000 1900000000 768 -1.020 1457 -1.010 1647 1.086
2023/02/23-10:33:15.255209 1900000000 1900000000 762 0.284 1461 0.293 1648 1.090
2023/02/23-10:33:15.276809 1900000000 1900000000 762 2.662 1459 2.671 1646 1.089
2023/02/23-10:33:15.300173 1900000000 1900000000 758 0.406 1459 0.416 1644 1.091
2023/02/23-10:33:15.325224 1900000000 1900000000 758 -2.778 1457 -2.769 1642 1.091
2023/02/23-10:33:15.349641 1900000000 1900000000 754 0.464 1458 0.473 1641 1.093
2023/02/23-10:33:15.367200 1900000000 1900000000 754 -2.579 1455 -2.569 1639 1.093
2023/02/23-10:33:15.402705 1900000000 1900000000 753 -1.837 1456 -1.828 1640 1.093
2023/02/23-10:33:15.417459 1900000000 1900000000 750 0.429 1456 0.439 1638 1.095
2023/02/23-10:33:15.448728 1900000000 1900000000 750 2.124 1456 2.134 1638 1.095
2023/02/23-10:33:15.470177 1900000000 1900000000 751 -0.548 1452 -0.537 1635 1.093
2023/02/23-10:33:15.484621 1900000000 1900000000 752 0.280 1451 0.290 1635 1.093
2023/02/23-10:33:15.508802 1900000000 1900000000 750 2.997 1453 3.007 1635 1.094
2023/02/23-10:33:15.533462 1900000000 1900000000 750 -2.069 1451 -2.059 1633 1.094
2023/02/23-10:33:15.552077 1900000000 1900000000 749 0.325 1451 0.336 1633 1.094
2023/02/23-10:33:15.567847 1900000000 1900000000 748 1.179 1453 1.189 1634 1.095
2023/02/23-10:33:15.592596 1900000000 1900000000 746 -1.055 1453 -1.045 1633 1.096
2023/02/23-10:33:15.619325 1900000000 1900000000 752 2.644 1450 2.654 1633 1.093
2023/02/23-10:33:15.637431 1900000000 1900000000 753 2.527 1448 2.537 1632 1.091
2023/02/23-10:33:15.660170 1900000000 1900000000 755 1.831 1449 1.841 1633 1.091
2023/02/23-10:33:15.677755 1900000000 1900000000 757 -0.319 1449 -0.309 1635 1.089
2023/02/23-10:33:15.697907 1900000000 1900000000 759 2.338 1448 2.348 1635 1.088
2023/02/23-10:33:15.724035 1900000000 1900000000 763 -0.855 1446 -0.845 1635 1.085
2023/02/23-10:33:15.743266 1900000000 1900000000 761 -0.561 1450 -0.551 1637 1.088
2023/02/23-10:33:15.765861 1900000000 1900000000 764 -0.491 1450 -0.481 1639 1.086
2023/02/23-10:33:15.793013 1900000000 1900000000 767 2.977 1450 2.987 1641 1.084
2023/02/23-10:33:15.813769 1900000000 1900000000 771 2.158 1447 2.167 1640 1.081
2023/02/23-10:33:15.834560 1900000000 1900000000 770 -0.581 1451 -0.571 1643 1.083
2023/02/23-10:33:15.853661 1900000000 1900000000 773 -2.060 1447 -2.050 1641 1.080
2023/02/23-10:33:15.874968 1900000000 1900000000 772 2.392 1451 2.402 1643 1.082
2023/02/23-10:33:15.895684 1900000000 1900000000 771 2.791 1451 2.801 1643 1.082
2023/02/23-10:33:15.915463 1900000000 1900000000 773 1.594 1450 1.604 1643 1.081
2023/02/23-10:33:15.937427 1900000000 1900000000 776 0.520 1449 0.530 1643 1.079
2023/02/23-10:33:15.971927 1900000000 1900000000 777 2.985 1448 2.995 1644 1.078
2023/02/23-10:33:15.991159 1900000000 1900000000 775 -0.625 1451 -0.615 1645 1.080
2023/02/23-10:33:16.010497 1900000000 1900000000 771 2.448 1453 2.458 1645 1.083
2023/02/23-10:33:16.033800 1900000000 1900000000 774 0.682 1449 0.692 1643 1.080
