DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-19:08:51.520731 1900000000 1900000000 1207 -1.243 367 1.892 1262 0.295
2023/02/23-19:08:51.541663 1900000000 1900000000 1206 2.418 367 -0.729 1261 0.295
2023/02/23-19:08:51.575941 1900000000 1900000000 1206 -0.816 369 2.319 1262 0.297
2023/02/23-19:08:51.592562 1900000000 1900000000 1208 0.348 367 -2.800 1262 0.295
2023/02/23-19:08:51.610822 1900000000 1900000000 1208 -1.686 366 1.450 1263 0.294
2023/02/23-19:08:51.640991 1900000000 1900000000 1205 -2.502 371 0.633 1261 0.299
2023/02/23-19:08:51.668211 1900000000 1900000000 1207 -2.360 366 0.776 1261 0.295
2023/02/23-19:08:51.688230 1900000000 1900000000 1205 2.279 371 -0.869 1261 0.299
2023/02/23-19:08:51.717293 1900000000 1900000000 1206 -0.651 369 2.484 1261 0.297
2023/02/23-19:08:51.733527 1900000000 1900000000 1204 1.377 373 -1.771 1260 0.301
2023/02/23-19:08:51.759298 1900000000 1900000000 1206 2.698 370 -0.449 1261 0.297
2023/02/23-19:08:51.776944 1900000000 1900000000 1206 -2.308 369 0.827 1261 0.297
2023/02/23-19:08:51.794791 1900000000 1900000000 1205 0.954 370 -2.195 1261 0.298
2023/02/23-19:08:51.817529 1900000000 1900000000 1205 -2.348 371 0.788 1260 0.299
2023/02/23-19:08:51.843899 1900000000 1900000000 1207 2.043 367 -1.105 1262 0.295
2023/02/23-19:08:51.865654 1900000000 1900000000 1207 1.169 367 -1.978 1261 0.295
2023/02/23-19:08:51.889563 1900000000 1900000000 1207 -2.035 368 1.101 1262 0.296
2023/02/23-19:08:51.909704 1900000000 1900000000 1205 0.693 370 -2.455 1261 0.298
2023/02/23-19:08:51.938289 1900000000 1900000000 1205 -0.684 369 2.451 1261 0.297
2023/02/23-19:08:51.957296 1900000000 1900000000 1206 -2.593 369 0.542 1262 0.296
2023/02/23-19:08:51.980538 1900000000 1900000000 1204 -0.028 371 3.108 1260 0.299
2023/02/23-19:08:52.011562 1900000000 1900000000 1206 -2.188 368 0.946 1261 0.296
2023/02/23-19:08:52.021859 1900000000 1900000000 1204 1.034 373 -2.113 1260 0.300
2023/02/23-19:08:52.050144 1900000000 1900000000 1206 -0.859 367 2.276 1261 0.296
2023/02/23-19:08:52.073837 1900000000 1900000000 1208 0.367 366 -2.780 1262 0.294
2023/02/23-19:08:52.099261 1900000000 1900000000 1207 -2.147 366 0.988 1261 0.295
2023/02/23-19:08:52.116496 1900000000 1900000000 1204 2.536 372 -0.613 1260 0.300
2023/02/23-19:08:52.139886 1900000000 1900000000 1204 -3.066 371 0.069 1260 0.299
2023/02/23-19:08:52.156641 1900000000 1900000000 1207 0.852 368 -2.296 1261 0.296
2023/02/23-19:08:52.177116 1900000000 1900000000 1209 0.462 365 -2.687 1262 0.293
2023/02/23-19:08:52.198974 1900000000 1900000000 1205 -1.573 370 1.562 1260 0.298
2023/02/23-19:08:52.221948 1900000000 1900000000 1207 -2.055 365 1.080 1261 0.293
2023/02/23-19:08:52.251952 1900000000 1900000000 1208 -2.494 366 0.642 1262 0.294
2023/02/23-19:08:52.274985 1900000000 1900000000 1209 -0.347 364 2.789 1262 0.293
2023/02/23-19:08:52.294917 1900000000 1900000000 1209 -1.933 366 1.202 1263 0.294
2023/02/23-19:08:52.311377 1900000000 1900000000 1207 2.111 366 -1.037 1261 0.294
2023/02/23-19:08:52.333744 1900000000 1900000000 1207 2.130 367 -1.018 1261 0.295
2023/02/23-19:08:52.369170 1900000000 1900000000 1208 -2.532 366 0.604 1262 0.294
2023/02/23-19:08:52.391714 1900000000 1900000000 1204 -2.444 372 0.691 1260 0.299
2023/02/23-19:08:52.417071 1900000000 1900000000 1207 -0.924 366 2.211 1261 0.294
2023/02/23-19:08:52.442256 1900000000 1900000000 1207 -2.257 369 0.879 1262 0.296
2023/02/23-19:08:52.465104 1900000000 1900000000 1208 1.130 366 -2.019 1262 0.294
2023/02/23-19:08:52.488274 1900000000 1900000000 1206 1.675 368 -1.473 1261 0.296
2023/02/23-19:08:52.513308 1900000000 1900000000 1204 0.368 372 -2.780 1260 0.300
2023/02/23-19:08:52.531178 1900000000 1900000000 1204 2.682 371 -0.466 1260 0.299
2023/02/23-19:08:52.554243 1900000000 1900000000 1204 -1.028 373 2.107 1260 0.300
2023/02/23-19:08:52.581048 1900000000 1900000000 1207 -2.635 366 0.501 1262 0.294
2023/02/23-19:08:52.605699 1900000000 1900000000 1206 1.182 368 -1.967 1261 0.296
2023/02/23-19:08:52.628321 1900000000 1900000000 1205 1.594 369 -1.554 1261 0.297
2023/02/23-19:08:52.651563 1900000000 1900000000 1205 2.723 368 -0.425 1260 0.296
2023/02/23-19:08:52.677615 1900000000 1900000000 1206 -2.024 369 1.111 1261 0.297
2023/02/23-19:08:52.699664 1900000000 1900000000 1207 -1.582 366 1.554 1261 0.295
2023/02/23-19:08:52.726847 1900000000 1900000000 1206 -3.004 368 0.131 1261 0.296
2023/02/23-19:08:52.750528 1900000000 1900000000 1207 -1.251 366 1.884 1262 0.294
2023/02/23-19:08:52.769510 1900000000 1900000000 1207 -2.263 369 0.872 1262 0.296
2023/02/23-19:08:52.788659 1900000000 1900000000 1206 2.128 369 -1.020 1261 0.297
2023/02/23-19:08:52.814294 1900000000 1900000000 1207 -2.092 366 1.043 1261 0.295
2023/02/23-19:08:52.834377 1900000000 1900000000 1209 -2.436 362 0.699 1262 0.291
2023/02/23-19:08:52.857032 1900000000 1900000000 1208 -0.402 365 2.733 1262 0.293
2023/02/23-19:08:52.874562 1900000000 1900000000 1205 -0.493 371 2.642 1260 0.299
2023/02/23-19:08:52.892230 1900000000 1900000000 1207 1.367 366 -1.781 1262 0.295
2023/02/23-19:08:52.916207 1900000000 1900000000 1206 -2.484 369 0.651 1261 0.297
2023/02/23-19:08:52.938041 1900000000 1900000000 1207 -0.522 367 2.613 1262 0.295
2023/02/23-19:08:52.955262 1900000000 1900000000 1209 3.088 361 -0.059 1262 0.290
2023/02/23-19:08:52.985085 1900000000 1900000000 1207 0.906 360 -2.242 1260 0.290
2023/02/23-19:08:53.012095 1900000000 1900000000 1205 2.802 362 -0.346 1259 0.291
2023/02/23-19:08:53.041117 1900000000 1900000000 1206 2.682 356 -0.466 1257 0.287
2023/02/23-19:08:53.065563 1900000000 1900000000 1202 0.379 359 -2.768 1255 0.290
2023/02/23-19:08:53.093451 1900000000 1900000000 1200 -1.118 359 2.017 1253 0.291
2023/02/23-19:08:53.109063 1900000000 1900000000 1197 2.640 360 -0.508 1250 0.292
2023/02/23-19:08:53.129699 1900000000 1900000000 1193 -1.856 362 1.279 1247 0.295
2023/02/23-19:08:53.150360 1900000000 1900000000 1189 -3.120 365 0.014 1244 0.298
2023/02/23-19:08:53.176123 1900000000 1900000000 1186 -1.175 362 1.960 1240 0.296
2023/02/23-19:08:53.195047 1900000000 1900000000 1185 -0.746 360 2.388 1239 0.295
2023/02/23-19:08:53.219101 1900000000 1900000000 1183 -1.419 359 1.717 1236 0.295
2023/02/23-19:08:53.243019 1900000000 1900000000 1177 0.985 362 -2.163 1231 0.299
2023/02/23-19:08:53.261865 1900000000 1900000000 1172 1.433 364 -1.715 1227 0.301
2023/02/23-19:08:53.279484 1900000000 1900000000 1169 -2.592 367 0.543 1225 0.304
2023/02/23-19:08:53.304259 1900000000 1900000000 1166 -1.472 366 1.663 1222 0.304
2023/02/23-19:08:53.325801 1900000000 1900000000 1161 -2.300 372 0.835 1219 0.310
2023/02/23-19:08:53.348636 1900000000 1900000000 1159 -0.861 368 2.275 1216 0.308
2023/02/23-19:08:53.383308 1900000000 1900000000 1158 1.155 368 -1.993 1215 0.308
2023/02/23-19:08:53.409963 1900000000 1900000000 1158 -1.596 368 1.539 1215 0.308
2023/02/23-19:08:53.426036 1900000000 1900000000 1159 1.254 365 -1.894 1215 0.305
2023/02/23-19:08:53.451768 1900000000 1900000000 1159 -2.415 364 0.720 1215 0.304
2023/02/23-19:08:53.479563 1900000000 1900000000 1157 0.311 366 -2.838 1214 0.306
2023/02/23-19:08:53.500828 1900000000 1900000000 1159 0.091 364 -3.057 1214 0.305
2023/02/23-19:08:53.524167 1900000000 1900000000 1160 2.959 362 -0.189 1215 0.302
2023/02/23-19:08:53.547879 1900000000 1900000000 1159 -0.244 362 2.891 1215 0.303
2023/02/23-19:08:53.573593 1900000000 1900000000 1160 -1.097 361 2.038 1215 0.302
2023/02/23-19:08:53.595398 1900000000 1900000000 1158 -0.617 361 2.518 1213 0.302
2023/02/23-19:08:53.618631 1900000000 1900000000 1159 -2.953 360 0.181 1213 0.301
2023/02/23-19:08:53.630284 1900000000 1900000000 1158 -1.063 364 2.072 1214 0.305
2023/02/23-19:08:53.653397 1900000000 1900000000 1162 -0.828 358 2.308 1215 0.299
2023/02/23-19:08:53.671746 1900000000 1900000000 1160 -0.049 358 3.085 1214 0.300
2023/02/23-19:08:53.696156 1900000000 1900000000 1162 -2.483 355 0.651 1215 0.297
2023/02/23-19:08:53.714812 1900000000 1900000000 1162 2.086 356 -1.062 1215 0.297
2023/02/23-19:08:53.739418 1900000000 1900000000 1161 0.621 359 -2.528 1215 0.300
2023/02/23-19:08:53.756301 1900000000 1900000000 1162 -0.521 358 2.614 1216 0.299
2023/02/23-19:08:53.779030 1900000000 1900000000 1164 2.808 358 -0.340 1218 0.298
2023/02/23-19:08:53.806029 1900000000 1900000000 1163 0.048 360 -3.101 1217 0.300
2023/02/23-19:08:53.819990 1900000000 1900000000 1160 2.120 367 -1.028 1217 0.306
