DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-13:54:18.779767 1900000000 1900000000 1539 2.881 63 -0.284 1540 0.041
2023/02/23-13:54:18.805095 1900000000 1900000000 1539 0.399 63 -2.763 1540 0.041
2023/02/23-13:54:18.820018 1900000000 1900000000 1538 3.025 62 -0.136 1539 0.040
2023/02/23-13:54:18.849079 1900000000 1900000000 1536 -1.819 64 1.303 1538 0.042
2023/02/23-13:54:18.872357 1900000000 1900000000 1538 0.665 63 -2.497 1539 0.041
2023/02/23-13:54:18.900708 1900000000 1900000000 1537 -0.970 64 2.147 1539 0.041
2023/02/23-13:54:18.922129 1900000000 1900000000 1537 -0.200 65 2.919 1538 0.042
2023/02/23-13:54:18.938475 1900000000 1900000000 1536 -3.033 64 0.086 1538 0.042
2023/02/23-13:54:18.964724 1900000000 1900000000 1537 -2.554 64 0.567 1539 0.042
2023/02/23-13:54:18.993256 1900000000 1900000000 1538 1.794 61 -1.370 1539 0.039
2023/02/23-13:54:19.017918 1900000000 1900000000 1537 2.420 63 -0.739 1538 0.041
2023/02/23-13:54:19.038150 1900000000 1900000000 1537 -1.191 63 1.929 1539 0.041
2023/02/23-13:54:19.061270 1900000000 1900000000 1537 1.400 65 -1.762 1538 0.042
2023/02/23-13:54:19.088264 1900000000 1900000000 1537 0.542 64 -2.623 1538 0.042
2023/02/23-13:54:19.104938 1900000000 1900000000 1537 0.848 64 -2.315 1538 0.042
2023/02/23-13:54:19.134137 1900000000 1900000000 1537 -1.728 64 1.392 1538 0.042
2023/02/23-13:54:19.149642 1900000000 1900000000 1535 0.873 66 -2.292 1537 0.043
2023/02/23-13:54:19.178115 1900000000 1900000000 1537 -0.788 66 2.331 1538 0.043
2023/02/23-13:54:19.197059 1900000000 1900000000 1536 2.534 68 -0.627 1537 0.044
2023/02/23-13:54:19.223283 1900000000 1900000000 1536 -2.631 66 0.489 1538 0.043
2023/02/23-13:54:19.240277 1900000000 1900000000 1537 2.079 63 -1.085 1538 0.041
2023/02/23-13:54:19.266797 1900000000 1900000000 1536 -2.719 64 0.400 1537 0.042
2023/02/23-13:54:19.291307 1900000000 1900000000 1536 2.354 66 -0.808 1537 0.043
