DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-15:00:55.094085 1900000000 1900000000 1410 -2.145 175 0.990 1421 0.123
2023/02/24-15:00:55.122038 1900000000 1900000000 1408 -0.900 176 2.236 1419 0.125
2023/02/24-15:00:55.146678 1900000000 1900000000 1412 -2.955 172 0.180 1422 0.121
2023/02/24-15:00:55.171951 1900000000 1900000000 1412 2.503 174 -0.644 1422 0.123
2023/02/24-15:00:55.199019 1900000000 1900000000 1409 1.266 177 -1.881 1420 0.125
2023/02/24-15:00:55.221047 1900000000 1900000000 1409 1.368 178 -1.779 1420 0.125
2023/02/24-15:00:55.245768 1900000000 1900000000 1410 2.837 177 -0.311 1421 0.125
2023/02/24-15:00:55.257211 1900000000 1900000000 1410 -1.171 174 1.966 1421 0.123
2023/02/24-15:00:55.288419 1900000000 1900000000 1412 3.039 171 -0.108 1423 0.120
2023/02/24-15:00:55.309595 1900000000 1900000000 1412 -0.998 173 2.137 1422 0.122
2023/02/24-15:00:55.330032 1900000000 1900000000 1412 0.589 173 -2.559 1422 0.122
2023/02/24-15:00:55.356262 1900000000 1900000000 1412 0.802 173 -2.345 1422 0.122
2023/02/24-15:00:55.385606 1900000000 1900000000 1411 -2.487 174 0.649 1421 0.123
2023/02/24-15:00:55.399323 1900000000 1900000000 1413 1.158 168 -1.989 1423 0.119
2023/02/24-15:00:55.438690 1900000000 1900000000 1411 2.088 172 -1.059 1422 0.121
2023/02/24-15:00:55.455647 1900000000 1900000000 1412 0.843 172 -2.305 1422 0.121
2023/02/24-15:00:55.475603 1900000000 1900000000 1411 -3.041 173 0.093 1421 0.122
2023/02/24-15:00:55.495342 1900000000 1900000000 1411 1.188 172 -1.960 1421 0.122
2023/02/24-15:00:55.514559 1900000000 1900000000 1411 -1.435 173 1.701 1421 0.122
2023/02/24-15:00:55.543780 1900000000 1900000000 1411 -1.417 173 1.719 1421 0.122
