DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/23-14:26:34.551987 1900000000 1900000000 3 -1.181 1511 -0.758 1511 1.569
2023/02/23-14:26:34.571459 1900000000 1900000000 1 -1.540 1511 0.040 1511 1.570
2023/02/23-14:26:34.589584 1900000000 1900000000 7 -2.809 1508 -2.606 1508 1.566
2023/02/23-14:26:34.620256 1900000000 1900000000 6 -3.080 1509 -2.831 1509 1.567
2023/02/23-14:26:34.641388 1900000000 1900000000 5 0.372 1509 0.662 1509 1.568
2023/02/23-14:26:34.665876 1900000000 1900000000 4 -1.810 1510 -1.312 1510 1.568
2023/02/23-14:26:34.688573 1900000000 1900000000 4 -1.966 1509 -1.527 1509 1.568
2023/02/23-14:26:34.712143 1900000000 1900000000 3 1.559 1509 2.059 1509 1.569
2023/02/23-14:26:34.731842 1900000000 1900000000 4 -2.570 1509 -2.143 1509 1.568
2023/02/23-14:26:34.750134 1900000000 1900000000 3 1.228 1509 1.770 1509 1.569
2023/02/23-14:26:34.780082 1900000000 1900000000 6 -2.010 1507 -1.799 1507 1.567
2023/02/23-14:26:34.801791 1900000000 1900000000 6 -1.804 1507 -1.560 1507 1.567
2023/02/23-14:26:34.820414 1900000000 1900000000 5 1.026 1509 1.321 1509 1.568
2023/02/23-14:26:34.846241 1900000000 1900000000 3 2.075 1509 2.666 1509 1.569
2023/02/23-14:26:34.878725 1900000000 1900000000 4 1.894 1509 2.212 1509 1.568
2023/02/23-14:26:34.897801 1900000000 1900000000 6 -1.012 1509 -0.770 1509 1.567
2023/02/23-14:26:34.921161 1900000000 1900000000 7 -0.982 1508 -0.784 1508 1.566
2023/02/23-14:26:34.937623 1900000000 1900000000 7 -0.680 1508 -0.456 1508 1.566
2023/02/23-14:26:34.955851 1900000000 1900000000 7 2.294 1508 2.505 1508 1.566
2023/02/23-14:26:34.981879 1900000000 1900000000 2 -0.550 1510 0.353 1510 1.570
2023/02/23-14:26:35.011441 1900000000 1900000000 5 0.320 1508 0.604 1508 1.567
2023/02/23-14:26:35.037609 1900000000 1900000000 6 0.072 1507 0.272 1507 1.567
2023/02/23-14:26:35.064821 1900000000 1900000000 8 2.327 1507 2.478 1507 1.566
2023/02/23-14:26:35.084902 1900000000 1900000000 4 3.000 1509 -2.925 1509 1.568
2023/02/23-14:26:35.104911 1900000000 1900000000 1 -1.810 1511 -0.223 1511 1.570
2023/02/23-14:26:35.124380 1900000000 1900000000 7 0.660 1507 0.870 1507 1.566
2023/02/23-14:26:35.148558 1900000000 1900000000 5 2.433 1508 2.683 1508 1.567
2023/02/23-14:26:35.170053 1900000000 1900000000 4 0.736 1509 1.126 1509 1.568
2023/02/23-14:26:35.190684 1900000000 1900000000 5 -1.077 1509 -0.796 1509 1.568
2023/02/23-14:26:35.211349 1900000000 1900000000 5 2.621 1508 2.948 1508 1.568
2023/02/23-14:26:35.232334 1900000000 1900000000 3 2.396 1509 2.935 1509 1.569
2023/02/23-14:26:35.252695 1900000000 1900000000 4 0.397 1510 0.732 1510 1.568
2023/02/23-14:26:35.280652 1900000000 1900000000 8 -0.006 1507 0.186 1507 1.566
2023/02/23-14:26:35.307898 1900000000 1900000000 6 2.323 1508 2.570 1508 1.567
2023/02/23-14:26:35.325703 1900000000 1900000000 9 0.190 1507 0.330 1507 1.565
2023/02/23-14:26:35.350256 1900000000 1900000000 7 -1.955 1507 -1.773 1507 1.566
2023/02/23-14:26:35.371534 1900000000 1900000000 8 -0.380 1508 -0.197 1508 1.566
2023/02/23-14:26:35.390123 1900000000 1900000000 7 0.273 1509 0.464 1509 1.566
2023/02/23-14:26:35.420172 1900000000 1900000000 7 -0.404 1509 -0.195 1509 1.566
2023/02/23-14:26:35.442374 1900000000 1900000000 7 -1.516 1509 -1.322 1509 1.566
2023/02/23-14:26:35.471762 1900000000 1900000000 12 0.919 1507 1.029 1507 1.563
2023/02/23-14:26:35.490619 1900000000 1900000000 9 1.888 1507 2.068 1507 1.565
