DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-15:39:47.900631 1900000000 1900000000 1403 -1.926 173 1.208 1414 0.122
2023/02/24-15:39:47.925226 1900000000 1900000000 1406 -0.424 167 2.710 1416 0.118
2023/02/24-15:39:47.959457 1900000000 1900000000 1405 -0.885 167 2.248 1415 0.119
2023/02/24-15:39:47.985311 1900000000 1900000000 1406 -2.260 167 0.875 1416 0.118
2023/02/24-15:39:48.005688 1900000000 1900000000 1405 -0.585 166 2.550 1415 0.118
2023/02/24-15:39:48.029993 1900000000 1900000000 1405 -1.131 167 2.005 1415 0.118
2023/02/24-15:39:48.048758 1900000000 1900000000 1405 -2.900 170 0.234 1415 0.120
2023/02/24-15:39:48.070694 1900000000 1900000000 1406 -1.189 166 1.945 1416 0.117
2023/02/24-15:39:48.086746 1900000000 1900000000 1403 2.612 172 -0.537 1413 0.122
2023/02/24-15:39:48.115586 1900000000 1900000000 1407 -0.415 165 2.719 1416 0.117
2023/02/24-15:39:48.133923 1900000000 1900000000 1405 2.428 167 -0.720 1415 0.118
2023/02/24-15:39:48.166570 1900000000 1900000000 1407 -1.893 165 1.239 1417 0.117
2023/02/24-15:39:48.183989 1900000000 1900000000 1405 1.347 169 -1.803 1415 0.120
2023/02/24-15:39:48.216901 1900000000 1900000000 1403 -2.106 169 1.028 1413 0.120
2023/02/24-15:39:48.235330 1900000000 1900000000 1404 -2.856 171 0.279 1414 0.121
2023/02/24-15:39:48.264286 1900000000 1900000000 1404 -1.920 170 1.213 1415 0.121
2023/02/24-15:39:48.288768 1900000000 1900000000 1404 1.012 169 -2.138 1414 0.120
2023/02/24-15:39:48.300499 1900000000 1900000000 1405 1.167 167 -1.982 1415 0.118
2023/02/24-15:39:48.327476 1900000000 1900000000 1405 -0.834 167 2.300 1415 0.119
2023/02/24-15:39:48.348419 1900000000 1900000000 1404 3.054 170 -0.095 1414 0.120
2023/02/24-15:39:48.370961 1900000000 1900000000 1405 -1.980 168 1.154 1415 0.119
2023/02/24-15:39:48.397651 1900000000 1900000000 1404 0.012 168 -3.137 1414 0.119
2023/02/24-15:39:48.435136 1900000000 1900000000 1403 -1.429 171 1.705 1414 0.121
2023/02/24-15:39:48.457891 1900000000 1900000000 1405 -0.198 170 2.936 1415 0.120
2023/02/24-15:39:48.480824 1900000000 1900000000 1403 0.353 172 -2.796 1413 0.122
2023/02/24-15:39:48.503284 1900000000 1900000000 1400 0.884 175 -2.265 1411 0.124
2023/02/24-15:39:48.521020 1900000000 1900000000 1402 -0.292 172 2.841 1412 0.122
2023/02/24-15:39:48.553880 1900000000 1900000000 1403 1.107 170 -2.043 1413 0.121
2023/02/24-15:39:48.582818 1900000000 1900000000 1404 -0.774 171 2.360 1414 0.122
2023/02/24-15:39:48.600555 1900000000 1900000000 1402 1.782 170 -1.368 1412 0.121
2023/02/24-15:39:48.627276 1900000000 1900000000 1403 -2.409 168 0.726 1413 0.119
2023/02/24-15:39:48.649014 1900000000 1900000000 1403 -3.026 169 0.108 1413 0.120
2023/02/24-15:39:48.670406 1900000000 1900000000 1402 2.628 171 -0.523 1413 0.121
2023/02/24-15:39:48.693894 1900000000 1900000000 1402 1.195 171 -1.953 1412 0.121
2023/02/24-15:39:48.717376 1900000000 1900000000 1403 1.493 170 -1.658 1413 0.120
2023/02/24-15:39:48.739400 1900000000 1900000000 1403 1.264 170 -1.885 1413 0.121
2023/02/24-15:39:48.762263 1900000000 1900000000 1403 1.029 172 -2.121 1413 0.122
2023/02/24-15:39:48.783432 1900000000 1900000000 1404 -1.247 170 1.887 1414 0.121
2023/02/24-15:39:48.802915 1900000000 1900000000 1404 -2.816 172 0.318 1414 0.122
2023/02/24-15:39:48.825077 1900000000 1900000000 1403 -1.219 170 1.915 1413 0.121
2023/02/24-15:39:48.842716 1900000000 1900000000 1405 -2.402 166 0.732 1415 0.118
2023/02/24-15:39:48.861213 1900000000 1900000000 1404 0.030 168 -3.119 1414 0.119
2023/02/24-15:39:48.881702 1900000000 1900000000 1402 -1.103 172 2.030 1412 0.122
2023/02/24-15:39:48.902633 1900000000 1900000000 1404 -1.690 168 1.445 1414 0.119
2023/02/24-15:39:48.923984 1900000000 1900000000 1403 -2.940 168 0.195 1413 0.119
2023/02/24-15:39:48.948160 1900000000 1900000000 1402 -2.142 172 0.990 1412 0.122
2023/02/24-15:39:48.963347 1900000000 1900000000 1404 -2.457 168 0.676 1414 0.119
2023/02/24-15:39:48.983124 1900000000 1900000000 1405 0.219 168 -2.931 1415 0.119
2023/02/24-15:39:48.999192 1900000000 1900000000 1404 -2.128 169 1.006 1414 0.120
2023/02/24-15:39:49.023778 1900000000 1900000000 1404 -1.543 167 1.590 1414 0.118
2023/02/24-15:39:49.046795 1900000000 1900000000 1404 2.297 168 -0.853 1414 0.119
2023/02/24-15:39:49.071543 1900000000 1900000000 1405 0.829 168 -2.321 1415 0.119
2023/02/24-15:39:49.097734 1900000000 1900000000 1405 1.066 169 -2.084 1415 0.120
2023/02/24-15:39:49.131206 1900000000 1900000000 1407 -1.945 167 1.189 1416 0.118
2023/02/24-15:39:49.145253 1900000000 1900000000 1406 -1.664 170 1.470 1416 0.121
2023/02/24-15:39:49.163740 1900000000 1900000000 1406 1.601 168 -1.547 1416 0.119
2023/02/24-15:39:49.184651 1900000000 1900000000 1405 2.480 168 -0.669 1415 0.119
2023/02/24-15:39:49.210204 1900000000 1900000000 1403 -0.156 173 2.979 1414 0.123
2023/02/24-15:39:49.238582 1900000000 1900000000 1404 0.033 169 -3.115 1414 0.120
2023/02/24-15:39:49.258893 1900000000 1900000000 1403 1.242 171 -1.907 1414 0.121
2023/02/24-15:39:49.281251 1900000000 1900000000 1404 -2.097 170 1.038 1415 0.121
2023/02/24-15:39:49.307352 1900000000 1900000000 1405 -2.207 170 0.926 1415 0.121
2023/02/24-15:39:49.335590 1900000000 1900000000 1402 -1.556 173 1.577 1412 0.123
2023/02/24-15:39:49.359447 1900000000 1900000000 1405 1.641 169 -1.508 1415 0.120
2023/02/24-15:39:49.385402 1900000000 1900000000 1405 0.769 171 -2.380 1415 0.121
2023/02/24-15:39:49.403652 1900000000 1900000000 1402 -1.597 173 1.536 1413 0.123
