DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-14:01:46.367278 1900000000 1900000000 1453 0.613 145 -2.533 1460 0.100
2023/02/24-14:01:46.397421 1900000000 1900000000 1454 -2.044 145 1.092 1461 0.099
2023/02/24-14:01:46.426377 1900000000 1900000000 1452 2.222 149 -0.924 1459 0.102
2023/02/24-14:01:46.450956 1900000000 1900000000 1453 0.028 146 -3.119 1460 0.100
2023/02/24-14:01:46.469375 1900000000 1900000000 1454 -1.305 143 1.831 1461 0.098
2023/02/24-14:01:46.491049 1900000000 1900000000 1454 -0.747 145 2.389 1461 0.100
2023/02/24-14:01:46.520420 1900000000 1900000000 1454 0.145 145 -3.003 1462 0.100
2023/02/24-14:01:46.550614 1900000000 1900000000 1451 -1.620 149 1.516 1459 0.102
2023/02/24-14:01:46.571709 1900000000 1900000000 1451 -0.382 148 2.752 1459 0.102
2023/02/24-14:01:46.594647 1900000000 1900000000 1454 -1.083 146 2.053 1461 0.100
2023/02/24-14:01:46.611843 1900000000 1900000000 1454 -0.264 143 2.873 1461 0.098
2023/02/24-14:01:46.632742 1900000000 1900000000 1453 -2.587 148 0.550 1460 0.101
2023/02/24-14:01:46.661653 1900000000 1900000000 1452 0.823 148 -2.326 1459 0.101
2023/02/24-14:01:46.685634 1900000000 1900000000 1452 -2.280 149 0.856 1460 0.102
2023/02/24-14:01:46.702704 1900000000 1900000000 1450 -0.887 149 2.249 1458 0.103
2023/02/24-14:01:46.732749 1900000000 1900000000 1451 1.870 149 -1.275 1459 0.102
2023/02/24-14:01:46.752218 1900000000 1900000000 1452 -2.763 147 0.372 1460 0.101
2023/02/24-14:01:46.780370 1900000000 1900000000 1451 -0.307 147 2.828 1459 0.101
2023/02/24-14:01:46.805047 1900000000 1900000000 1451 2.097 148 -1.049 1459 0.101
2023/02/24-14:01:46.829191 1900000000 1900000000 1452 3.138 148 -0.010 1460 0.101
2023/02/24-14:01:46.857748 1900000000 1900000000 1451 1.031 151 -2.116 1459 0.103
2023/02/24-14:01:46.877637 1900000000 1900000000 1452 2.818 149 -0.328 1459 0.103
2023/02/24-14:01:46.897033 1900000000 1900000000 1451 -1.184 147 1.952 1458 0.101
2023/02/24-14:01:46.920447 1900000000 1900000000 1454 2.215 146 -0.932 1461 0.100
2023/02/24-14:01:46.940790 1900000000 1900000000 1453 1.475 143 -1.672 1460 0.098
2023/02/24-14:01:46.963424 1900000000 1900000000 1451 0.658 148 -2.488 1458 0.102
2023/02/24-14:01:46.993673 1900000000 1900000000 1452 -0.619 144 2.518 1459 0.099
2023/02/24-14:01:47.013330 1900000000 1900000000 1452 -0.172 146 2.966 1460 0.100
2023/02/24-14:01:47.034243 1900000000 1900000000 1453 1.008 146 -2.139 1461 0.100
2023/02/24-14:01:47.048737 1900000000 1900000000 1452 -1.454 146 1.682 1460 0.100
2023/02/24-14:01:47.070301 1900000000 1900000000 1449 -3.034 151 0.102 1457 0.104
2023/02/24-14:01:47.087166 1900000000 1900000000 1451 1.022 149 -2.124 1459 0.102
2023/02/24-14:01:47.116507 1900000000 1900000000 1451 -1.749 147 1.387 1459 0.101
2023/02/24-14:01:47.135816 1900000000 1900000000 1452 -1.975 149 1.162 1460 0.102
2023/02/24-14:01:47.158855 1900000000 1900000000 1451 1.619 152 -1.527 1459 0.104
2023/02/24-14:01:47.187697 1900000000 1900000000 1450 -3.098 149 0.039 1458 0.102
2023/02/24-14:01:47.210883 1900000000 1900000000 1452 1.503 146 -1.644 1459 0.100
2023/02/24-14:01:47.229603 1900000000 1900000000 1452 -0.478 147 2.658 1460 0.101
2023/02/24-14:01:47.249375 1900000000 1900000000 1453 0.412 147 -2.735 1460 0.101
2023/02/24-14:01:47.275975 1900000000 1900000000 1453 -1.438 144 1.699 1460 0.099
2023/02/24-14:01:47.298530 1900000000 1900000000 1452 -2.374 145 0.763 1460 0.099
2023/02/24-14:01:47.318957 1900000000 1900000000 1452 2.030 147 -1.118 1459 0.101
2023/02/24-14:01:47.340842 1900000000 1900000000 1453 1.899 145 -1.249 1461 0.100
2023/02/24-14:01:47.361150 1900000000 1900000000 1454 0.350 143 -2.797 1461 0.098
2023/02/24-14:01:47.390036 1900000000 1900000000 1453 0.636 144 -2.512 1460 0.099
2023/02/24-14:01:47.414728 1900000000 1900000000 1454 1.098 144 -2.050 1461 0.099
2023/02/24-14:01:47.430209 1900000000 1900000000 1450 0.933 149 -2.214 1458 0.103
2023/02/24-14:01:47.464039 1900000000 1900000000 1454 2.056 142 -1.092 1461 0.098
2023/02/24-14:01:47.478728 1900000000 1900000000 1453 0.444 145 -2.704 1460 0.099
2023/02/24-14:01:47.511277 1900000000 1900000000 1454 -2.208 144 0.927 1461 0.098
2023/02/24-14:01:47.532618 1900000000 1900000000 1453 -1.360 146 1.777 1460 0.100
2023/02/24-14:01:47.550012 1900000000 1900000000 1453 1.780 144 -1.369 1460 0.099
2023/02/24-14:01:47.573300 1900000000 1900000000 1453 1.151 144 -1.997 1460 0.099
2023/02/24-14:01:47.596773 1900000000 1900000000 1453 -1.071 145 2.064 1461 0.100
2023/02/24-14:01:47.613419 1900000000 1900000000 1453 -0.814 143 2.323 1460 0.098
2023/02/24-14:01:47.637421 1900000000 1900000000 1451 -2.670 147 0.466 1458 0.101
2023/02/24-14:01:47.654647 1900000000 1900000000 1454 -0.159 143 2.977 1461 0.098
2023/02/24-14:01:47.684337 1900000000 1900000000 1453 -3.049 143 0.086 1460 0.098
2023/02/24-14:01:47.705326 1900000000 1900000000 1453 1.759 142 -1.388 1460 0.097
2023/02/24-14:01:47.723134 1900000000 1900000000 1452 -0.445 146 2.690 1460 0.100
2023/02/24-14:01:47.749047 1900000000 1900000000 1452 2.367 144 -0.780 1459 0.099
2023/02/24-14:01:47.776524 1900000000 1900000000 1454 0.958 141 -2.188 1461 0.097
2023/02/24-14:01:47.797022 1900000000 1900000000 1454 -0.863 143 2.273 1461 0.098
2023/02/24-14:01:47.812728 1900000000 1900000000 1451 2.631 148 -0.516 1459 0.102
2023/02/24-14:01:47.832555 1900000000 1900000000 1452 0.139 148 -3.008 1459 0.101
2023/02/24-14:01:47.862750 1900000000 1900000000 1451 -0.875 148 2.262 1459 0.101
2023/02/24-14:01:47.883184 1900000000 1900000000 1452 1.006 148 -2.140 1459 0.101
2023/02/24-14:01:47.899418 1900000000 1900000000 1447 -2.690 151 0.447 1455 0.104
2023/02/24-14:01:47.920732 1900000000 1900000000 1450 2.306 148 -0.841 1458 0.102
2023/02/24-14:01:47.947097 1900000000 1900000000 1450 -1.967 149 1.169 1458 0.102
2023/02/24-14:01:47.970590 1900000000 1900000000 1449 0.318 146 -2.829 1457 0.100
2023/02/24-14:01:47.987127 1900000000 1900000000 1449 -1.240 145 1.895 1457 0.100
