DATE FREQUENCY_TX FREQUENCY_RX MOD_I PHASE_I MOD_Q PHASE_Q MOD PHASE
2023/02/24-14:13:22.488816 1900000000 1900000000 1459 -2.189 157 0.947 1468 0.107
2023/02/24-14:13:22.510755 1900000000 1900000000 1459 3.017 156 -0.129 1468 0.107
2023/02/24-14:13:22.542828 1900000000 1900000000 1458 -2.566 160 0.571 1467 0.109
2023/02/24-14:13:22.562955 1900000000 1900000000 1461 -1.072 155 2.066 1469 0.106
2023/02/24-14:13:22.578484 1900000000 1900000000 1459 2.308 158 -0.840 1468 0.108
2023/02/24-14:13:22.595731 1900000000 1900000000 1459 -3.061 157 0.076 1467 0.107
2023/02/24-14:13:22.616810 1900000000 1900000000 1459 -2.584 158 0.553 1468 0.108
2023/02/24-14:13:22.638807 1900000000 1900000000 1459 2.900 159 -0.248 1467 0.109
2023/02/24-14:13:22.660334 1900000000 1900000000 1460 1.919 157 -1.226 1468 0.107
2023/02/24-14:13:22.683489 1900000000 1900000000 1458 -0.414 159 2.723 1467 0.109
2023/02/24-14:13:22.714770 1900000000 1900000000 1460 2.898 156 -0.249 1468 0.107
2023/02/24-14:13:22.736100 1900000000 1900000000 1457 3.052 161 -0.095 1466 0.110
2023/02/24-14:13:22.755189 1900000000 1900000000 1461 0.102 156 -3.044 1469 0.106
2023/02/24-14:13:22.785480 1900000000 1900000000 1459 -0.302 159 2.834 1467 0.108
2023/02/24-14:13:22.802389 1900000000 1900000000 1461 2.610 155 -0.537 1469 0.106
2023/02/24-14:13:22.821439 1900000000 1900000000 1459 1.388 157 -1.758 1468 0.107
2023/02/24-14:13:22.840506 1900000000 1900000000 1460 -2.807 158 0.330 1468 0.108
2023/02/24-14:13:22.860376 1900000000 1900000000 1461 -2.821 156 0.315 1469 0.107
2023/02/24-14:13:22.877659 1900000000 1900000000 1461 0.206 154 -2.941 1469 0.105
2023/02/24-14:13:22.900642 1900000000 1900000000 1461 -1.490 153 1.647 1469 0.104
2023/02/24-14:13:22.918677 1900000000 1900000000 1460 -2.466 158 0.670 1468 0.108
2023/02/24-14:13:22.940399 1900000000 1900000000 1458 -2.210 160 0.926 1467 0.109
2023/02/24-14:13:22.961737 1900000000 1900000000 1460 2.469 156 -0.677 1468 0.106
2023/02/24-14:13:22.982074 1900000000 1900000000 1460 1.649 158 -1.497 1468 0.108
2023/02/24-14:13:23.006112 1900000000 1900000000 1461 -0.024 153 3.114 1469 0.105
2023/02/24-14:13:23.025686 1900000000 1900000000 1460 2.113 154 -1.032 1468 0.105
2023/02/24-14:13:23.041407 1900000000 1900000000 1459 0.058 157 -3.088 1467 0.107
2023/02/24-14:13:23.061309 1900000000 1900000000 1459 1.032 159 -2.115 1467 0.109
2023/02/24-14:13:23.085564 1900000000 1900000000 1460 1.300 157 -1.846 1468 0.107
2023/02/24-14:13:23.110936 1900000000 1900000000 1459 -1.746 156 1.391 1468 0.106
2023/02/24-14:13:23.136129 1900000000 1900000000 1460 -0.135 157 3.002 1468 0.107
2023/02/24-14:13:23.152930 1900000000 1900000000 1460 -1.925 158 1.213 1468 0.107
2023/02/24-14:13:23.175387 1900000000 1900000000 1460 -0.735 156 2.402 1468 0.106
2023/02/24-14:13:23.194891 1900000000 1900000000 1459 -0.012 157 3.124 1467 0.107
2023/02/24-14:13:23.216412 1900000000 1900000000 1461 -1.944 157 1.192 1469 0.107
2023/02/24-14:13:23.236470 1900000000 1900000000 1459 -2.637 159 0.501 1468 0.108
2023/02/24-14:13:23.259237 1900000000 1900000000 1462 2.797 154 -0.350 1470 0.105
2023/02/24-14:13:23.283757 1900000000 1900000000 1458 0.778 160 -2.369 1467 0.109
2023/02/24-14:13:23.307810 1900000000 1900000000 1459 1.130 157 -2.018 1467 0.107
2023/02/24-14:13:23.327903 1900000000 1900000000 1459 2.731 156 -0.414 1467 0.106
2023/02/24-14:13:23.353533 1900000000 1900000000 1459 -1.979 157 1.158 1467 0.107
2023/02/24-14:13:23.373425 1900000000 1900000000 1460 -1.460 154 1.677 1468 0.105
2023/02/24-14:13:23.398434 1900000000 1900000000 1458 0.800 158 -2.346 1467 0.108
2023/02/24-14:13:23.423497 1900000000 1900000000 1458 2.090 155 -1.057 1466 0.106
2023/02/24-14:13:23.438949 1900000000 1900000000 1457 1.024 157 -2.122 1465 0.107
2023/02/24-14:13:23.467761 1900000000 1900000000 1456 2.737 153 -0.409 1464 0.105
2023/02/24-14:13:23.498502 1900000000 1900000000 1454 1.859 149 -1.288 1462 0.102
